iso_code,year,value,indicator
VUT,2009,22.0,MALARIA_EST_DEATHS
AGO,2010,12398.0,MALARIA_EST_DEATHS
BDI,2010,5051.0,MALARIA_EST_DEATHS
BEN,2010,8632.0,MALARIA_EST_DEATHS
BFA,2010,35034.0,MALARIA_EST_DEATHS
BWA,2010,5.0,MALARIA_EST_DEATHS
CAF,2010,7803.0,MALARIA_EST_DEATHS
CMR,2010,13328.0,MALARIA_EST_DEATHS
COD,2010,91831.0,MALARIA_EST_DEATHS
COG,2010,1835.0,MALARIA_EST_DEATHS
COM,2010,92.0,MALARIA_EST_DEATHS
CPV,2010,1.0,MALARIA_EST_DEATHS
DZA,2010,1.0,MALARIA_EST_DEATHS
ERI,2010,161.0,MALARIA_EST_DEATHS
ETH,2010,17096.0,MALARIA_EST_DEATHS
GAB,2010,252.0,MALARIA_EST_DEATHS
GHA,2010,15810.0,MALARIA_EST_DEATHS
GIN,2010,13286.0,MALARIA_EST_DEATHS
GMB,2010,470.0,MALARIA_EST_DEATHS
GNB,2010,806.0,MALARIA_EST_DEATHS
GNQ,2010,598.0,MALARIA_EST_DEATHS
KEN,2010,10033.0,MALARIA_EST_DEATHS
LBR,2010,2862.0,MALARIA_EST_DEATHS
MDG,2010,2208.0,MALARIA_EST_DEATHS
MLI,2010,17241.0,MALARIA_EST_DEATHS
MOZ,2010,26605.0,MALARIA_EST_DEATHS
MRT,2010,1290.0,MALARIA_EST_DEATHS
MWI,2010,10951.0,MALARIA_EST_DEATHS
NAM,2010,6.0,MALARIA_EST_DEATHS
NER,2010,24628.0,MALARIA_EST_DEATHS
NGA,2010,197589.0,MALARIA_EST_DEATHS
RWA,2010,2871.0,MALARIA_EST_DEATHS
SEN,2010,3908.0,MALARIA_EST_DEATHS
SLE,2010,15137.0,MALARIA_EST_DEATHS
SSD,2010,6037.0,MALARIA_EST_DEATHS
STP,2010,14.0,MALARIA_EST_DEATHS
SWZ,2010,0.0,MALARIA_EST_DEATHS
TCD,2010,11829.0,MALARIA_EST_DEATHS
TGO,2010,3917.0,MALARIA_EST_DEATHS
TZA,2010,21475.0,MALARIA_EST_DEATHS
UGA,2010,27679.0,MALARIA_EST_DEATHS
ZAF,2010,83.0,MALARIA_EST_DEATHS
ZMB,2010,6770.0,MALARIA_EST_DEATHS
ZWE,2010,2810.0,MALARIA_EST_DEATHS
ARG,2010,0.0,MALARIA_EST_DEATHS
BLZ,2010,0.0,MALARIA_EST_DEATHS
BOL,2010,10.0,MALARIA_EST_DEATHS
BRA,2010,76.0,MALARIA_EST_DEATHS
COL,2010,42.0,MALARIA_EST_DEATHS
CRI,2010,0.0,MALARIA_EST_DEATHS
DOM,2010,15.0,MALARIA_EST_DEATHS
ECU,2010,0.0,MALARIA_EST_DEATHS
GTM,2010,3.0,MALARIA_EST_DEATHS
GUY,2010,51.0,MALARIA_EST_DEATHS
HND,2010,7.0,MALARIA_EST_DEATHS
HTI,2010,218.0,MALARIA_EST_DEATHS
MEX,2010,0.0,MALARIA_EST_DEATHS
NIC,2010,1.0,MALARIA_EST_DEATHS
PAN,2010,1.0,MALARIA_EST_DEATHS
PER,2010,20.0,MALARIA_EST_DEATHS
PRY,2010,0.0,MALARIA_EST_DEATHS
SLV,2010,0.0,MALARIA_EST_DEATHS
SUR,2010,1.0,MALARIA_EST_DEATHS
VEN,2010,53.0,MALARIA_EST_DEATHS
MAR,2010,0.0,MALARIA_EST_DEATHS
AFG,2010,165.0,MALARIA_EST_DEATHS
ARE,2010,0.0,MALARIA_EST_DEATHS
DJI,2010,2.0,MALARIA_EST_DEATHS
EGY,2010,0.0,MALARIA_EST_DEATHS
IRN,2010,0.0,MALARIA_EST_DEATHS
IRQ,2010,0.0,MALARIA_EST_DEATHS
OMN,2010,0.0,MALARIA_EST_DEATHS
PAK,2010,1616.0,MALARIA_EST_DEATHS
SAU,2010,0.0,MALARIA_EST_DEATHS
SDN,2010,2770.0,MALARIA_EST_DEATHS
SOM,2010,1347.0,MALARIA_EST_DEATHS
SYR,2010,0.0,MALARIA_EST_DEATHS
YEM,2010,2866.0,MALARIA_EST_DEATHS
ARM,2010,0.0,MALARIA_EST_DEATHS
AZE,2010,0.0,MALARIA_EST_DEATHS
GEO,2010,0.0,MALARIA_EST_DEATHS
KAZ,2010,0.0,MALARIA_EST_DEATHS
KGZ,2010,0.0,MALARIA_EST_DEATHS
TJK,2010,0.0,MALARIA_EST_DEATHS
TKM,2010,0.0,MALARIA_EST_DEATHS
TUR,2010,0.0,MALARIA_EST_DEATHS
UZB,2010,0.0,MALARIA_EST_DEATHS
BGD,2010,166.0,MALARIA_EST_DEATHS
BTN,2010,2.0,MALARIA_EST_DEATHS
IDN,2010,3485.0,MALARIA_EST_DEATHS
IND,2010,30522.0,MALARIA_EST_DEATHS
LKA,2010,0.0,MALARIA_EST_DEATHS
MMR,2010,4849.0,MALARIA_EST_DEATHS
NPL,2010,27.0,MALARIA_EST_DEATHS
PRK,2010,0.0,MALARIA_EST_DEATHS
THA,2010,80.0,MALARIA_EST_DEATHS
TLS,2010,198.0,MALARIA_EST_DEATHS
CHN,2010,19.0,MALARIA_EST_DEATHS
KHM,2010,644.0,MALARIA_EST_DEATHS
KOR,2010,1.0,MALARIA_EST_DEATHS
LAO,2010,109.0,MALARIA_EST_DEATHS
MYS,2010,13.0,MALARIA_EST_DEATHS
PHL,2010,113.0,MALARIA_EST_DEATHS
PNG,2010,2343.0,MALARIA_EST_DEATHS
SLB,2010,163.0,MALARIA_EST_DEATHS
VNM,2010,45.0,MALARIA_EST_DEATHS
VUT,2010,27.0,MALARIA_EST_DEATHS
AGO,2011,11832.0,MALARIA_EST_DEATHS
BDI,2011,4773.0,MALARIA_EST_DEATHS
BEN,2011,8348.0,MALARIA_EST_DEATHS
BFA,2011,33208.0,MALARIA_EST_DEATHS
BWA,2011,1.0,MALARIA_EST_DEATHS
CAF,2011,7045.0,MALARIA_EST_DEATHS
CMR,2011,12280.0,MALARIA_EST_DEATHS
COD,2011,79887.0,MALARIA_EST_DEATHS
COG,2011,1870.0,MALARIA_EST_DEATHS
COM,2011,62.0,MALARIA_EST_DEATHS
CPV,2011,1.0,MALARIA_EST_DEATHS
DZA,2011,0.0,MALARIA_EST_DEATHS
ERI,2011,141.0,MALARIA_EST_DEATHS
ETH,2011,15005.0,MALARIA_EST_DEATHS
GAB,2011,283.0,MALARIA_EST_DEATHS
GHA,2011,16841.0,MALARIA_EST_DEATHS
GIN,2011,13841.0,MALARIA_EST_DEATHS
GMB,2011,480.0,MALARIA_EST_DEATHS
GNB,2011,812.0,MALARIA_EST_DEATHS
GNQ,2011,617.0,MALARIA_EST_DEATHS
KEN,2011,10371.0,MALARIA_EST_DEATHS
LBR,2011,2738.0,MALARIA_EST_DEATHS
MDG,2011,2035.0,MALARIA_EST_DEATHS
MLI,2011,19701.0,MALARIA_EST_DEATHS
MOZ,2011,25707.0,MALARIA_EST_DEATHS
MRT,2011,1317.0,MALARIA_EST_DEATHS
MWI,2011,9903.0,MALARIA_EST_DEATHS
NAM,2011,7.0,MALARIA_EST_DEATHS
NER,2011,25514.0,MALARIA_EST_DEATHS
NGA,2011,184090.0,MALARIA_EST_DEATHS
RWA,2011,2820.0,MALARIA_EST_DEATHS
SEN,2011,3873.0,MALARIA_EST_DEATHS
SLE,2011,14951.0,MALARIA_EST_DEATHS
SSD,2011,5784.0,MALARIA_EST_DEATHS
STP,2011,19.0,MALARIA_EST_DEATHS
SWZ,2011,0.0,MALARIA_EST_DEATHS
TCD,2011,11550.0,MALARIA_EST_DEATHS
TGO,2011,3917.0,MALARIA_EST_DEATHS
TZA,2011,21130.0,MALARIA_EST_DEATHS
UGA,2011,24423.0,MALARIA_EST_DEATHS
ZAF,2011,54.0,MALARIA_EST_DEATHS
ZMB,2011,7076.0,MALARIA_EST_DEATHS
ZWE,2011,1837.0,MALARIA_EST_DEATHS
ARG,2011,0.0,MALARIA_EST_DEATHS
BLZ,2011,0.0,MALARIA_EST_DEATHS
BOL,2011,4.0,MALARIA_EST_DEATHS
BRA,2011,70.0,MALARIA_EST_DEATHS
COL,2011,23.0,MALARIA_EST_DEATHS
CRI,2011,0.0,MALARIA_EST_DEATHS
DOM,2011,10.0,MALARIA_EST_DEATHS
ECU,2011,0.0,MALARIA_EST_DEATHS
GTM,2011,2.0,MALARIA_EST_DEATHS
GUY,2011,72.0,MALARIA_EST_DEATHS
HND,2011,5.0,MALARIA_EST_DEATHS
HTI,2011,208.0,MALARIA_EST_DEATHS
MEX,2011,0.0,MALARIA_EST_DEATHS
NIC,2011,1.0,MALARIA_EST_DEATHS
PAN,2011,0.0,MALARIA_EST_DEATHS
PER,2011,19.0,MALARIA_EST_DEATHS
PRY,2011,0.0,MALARIA_EST_DEATHS
SLV,2011,0.0,MALARIA_EST_DEATHS
SUR,2011,1.0,MALARIA_EST_DEATHS
VEN,2011,47.0,MALARIA_EST_DEATHS
MAR,2011,0.0,MALARIA_EST_DEATHS
AFG,2011,192.0,MALARIA_EST_DEATHS
ARE,2011,0.0,MALARIA_EST_DEATHS
DJI,2011,5.0,MALARIA_EST_DEATHS
EGY,2011,0.0,MALARIA_EST_DEATHS
IRN,2011,0.0,MALARIA_EST_DEATHS
IRQ,2011,0.0,MALARIA_EST_DEATHS
OMN,2011,0.0,MALARIA_EST_DEATHS
PAK,2011,1814.0,MALARIA_EST_DEATHS
SAU,2011,0.0,MALARIA_EST_DEATHS
SDN,2011,2820.0,MALARIA_EST_DEATHS
SOM,2011,1128.0,MALARIA_EST_DEATHS
SYR,2011,0.0,MALARIA_EST_DEATHS
YEM,2011,2015.0,MALARIA_EST_DEATHS
ARM,2011,0.0,MALARIA_EST_DEATHS
AZE,2011,0.0,MALARIA_EST_DEATHS
GEO,2011,0.0,MALARIA_EST_DEATHS
KAZ,2011,0.0,MALARIA_EST_DEATHS
KGZ,2011,0.0,MALARIA_EST_DEATHS
TJK,2011,0.0,MALARIA_EST_DEATHS
TKM,2011,0.0,MALARIA_EST_DEATHS
TUR,2011,0.0,MALARIA_EST_DEATHS
UZB,2011,0.0,MALARIA_EST_DEATHS
BGD,2011,155.0,MALARIA_EST_DEATHS
BTN,2011,1.0,MALARIA_EST_DEATHS
IDN,2011,3123.0,MALARIA_EST_DEATHS
IND,2011,25646.0,MALARIA_EST_DEATHS
LKA,2011,0.0,MALARIA_EST_DEATHS
MMR,2011,3214.0,MALARIA_EST_DEATHS
NPL,2011,12.0,MALARIA_EST_DEATHS
PRK,2011,0.0,MALARIA_EST_DEATHS
THA,2011,43.0,MALARIA_EST_DEATHS
TLS,2011,69.0,MALARIA_EST_DEATHS
CHN,2011,33.0,MALARIA_EST_DEATHS
KHM,2011,641.0,MALARIA_EST_DEATHS
KOR,2011,2.0,MALARIA_EST_DEATHS
LAO,2011,73.0,MALARIA_EST_DEATHS
MYS,2011,12.0,MALARIA_EST_DEATHS
PHL,2011,47.0,MALARIA_EST_DEATHS
PNG,2011,2030.0,MALARIA_EST_DEATHS
SLB,2011,108.0,MALARIA_EST_DEATHS
VNM,2011,36.0,MALARIA_EST_DEATHS
VUT,2011,14.0,MALARIA_EST_DEATHS
AGO,2012,11461.0,MALARIA_EST_DEATHS
BDI,2012,4664.0,MALARIA_EST_DEATHS
BEN,2012,8738.0,MALARIA_EST_DEATHS
BFA,2012,30247.0,MALARIA_EST_DEATHS
BWA,2012,0.0,MALARIA_EST_DEATHS
CAF,2012,6770.0,MALARIA_EST_DEATHS
CMR,2012,12327.0,MALARIA_EST_DEATHS
COD,2012,67528.0,MALARIA_EST_DEATHS
COG,2012,1897.0,MALARIA_EST_DEATHS
COM,2012,125.0,MALARIA_EST_DEATHS
CPV,2012,0.0,MALARIA_EST_DEATHS
DZA,2012,0.0,MALARIA_EST_DEATHS
ERI,2012,85.0,MALARIA_EST_DEATHS
ETH,2012,17579.0,MALARIA_EST_DEATHS
GAB,2012,318.0,MALARIA_EST_DEATHS
GHA,2012,16282.0,MALARIA_EST_DEATHS
GIN,2012,13703.0,MALARIA_EST_DEATHS
GMB,2012,487.0,MALARIA_EST_DEATHS
GNB,2012,797.0,MALARIA_EST_DEATHS
GNQ,2012,667.0,MALARIA_EST_DEATHS
KEN,2012,10372.0,MALARIA_EST_DEATHS
LBR,2012,2574.0,MALARIA_EST_DEATHS
MDG,2012,3941.0,MALARIA_EST_DEATHS
MLI,2012,22890.0,MALARIA_EST_DEATHS
MOZ,2012,24925.0,MALARIA_EST_DEATHS
MRT,2012,1337.0,MALARIA_EST_DEATHS
MWI,2012,8978.0,MALARIA_EST_DEATHS
NAM,2012,13.0,MALARIA_EST_DEATHS
NER,2012,25584.0,MALARIA_EST_DEATHS
NGA,2012,173305.0,MALARIA_EST_DEATHS
RWA,2012,2778.0,MALARIA_EST_DEATHS
SEN,2012,3792.0,MALARIA_EST_DEATHS
SLE,2012,14051.0,MALARIA_EST_DEATHS
SSD,2012,5687.0,MALARIA_EST_DEATHS
STP,2012,7.0,MALARIA_EST_DEATHS
SWZ,2012,1.0,MALARIA_EST_DEATHS
TCD,2012,11321.0,MALARIA_EST_DEATHS
TGO,2012,4389.0,MALARIA_EST_DEATHS
TZA,2012,20707.0,MALARIA_EST_DEATHS
UGA,2012,20233.0,MALARIA_EST_DEATHS
ZAF,2012,72.0,MALARIA_EST_DEATHS
ZMB,2012,7388.0,MALARIA_EST_DEATHS
ZWE,2012,1512.0,MALARIA_EST_DEATHS
ARG,2012,0.0,MALARIA_EST_DEATHS
BLZ,2012,0.0,MALARIA_EST_DEATHS
BOL,2012,4.0,MALARIA_EST_DEATHS
BRA,2012,60.0,MALARIA_EST_DEATHS
COL,2012,24.0,MALARIA_EST_DEATHS
CRI,2012,0.0,MALARIA_EST_DEATHS
DOM,2012,8.0,MALARIA_EST_DEATHS
ECU,2012,0.0,MALARIA_EST_DEATHS
GTM,2012,2.0,MALARIA_EST_DEATHS
GUY,2012,76.0,MALARIA_EST_DEATHS
HND,2012,4.0,MALARIA_EST_DEATHS
HTI,2012,167.0,MALARIA_EST_DEATHS
MEX,2012,0.0,MALARIA_EST_DEATHS
NIC,2012,2.0,MALARIA_EST_DEATHS
PAN,2012,1.0,MALARIA_EST_DEATHS
PER,2012,24.0,MALARIA_EST_DEATHS
PRY,2012,0.0,MALARIA_EST_DEATHS
SLV,2012,0.0,MALARIA_EST_DEATHS
SUR,2012,0.0,MALARIA_EST_DEATHS
VEN,2012,56.0,MALARIA_EST_DEATHS
MAR,2012,0.0,MALARIA_EST_DEATHS
AFG,2012,92.0,MALARIA_EST_DEATHS
ARE,2012,0.0,MALARIA_EST_DEATHS
DJI,2012,5.0,MALARIA_EST_DEATHS
EGY,2012,0.0,MALARIA_EST_DEATHS
IRN,2012,0.0,MALARIA_EST_DEATHS
IRQ,2012,0.0,MALARIA_EST_DEATHS
OMN,2012,0.0,MALARIA_EST_DEATHS
PAK,2012,1703.0,MALARIA_EST_DEATHS
SAU,2012,0.0,MALARIA_EST_DEATHS
SDN,2012,2932.0,MALARIA_EST_DEATHS
SOM,2012,1162.0,MALARIA_EST_DEATHS
SYR,2012,0.0,MALARIA_EST_DEATHS
YEM,2012,2197.0,MALARIA_EST_DEATHS
ARM,2012,0.0,MALARIA_EST_DEATHS
AZE,2012,0.0,MALARIA_EST_DEATHS
GEO,2012,0.0,MALARIA_EST_DEATHS
KAZ,2012,0.0,MALARIA_EST_DEATHS
KGZ,2012,0.0,MALARIA_EST_DEATHS
TJK,2012,0.0,MALARIA_EST_DEATHS
TKM,2012,0.0,MALARIA_EST_DEATHS
TUR,2012,0.0,MALARIA_EST_DEATHS
UZB,2012,0.0,MALARIA_EST_DEATHS
BGD,2012,85.0,MALARIA_EST_DEATHS
BTN,2012,1.0,MALARIA_EST_DEATHS
IDN,2012,3081.0,MALARIA_EST_DEATHS
IND,2012,20372.0,MALARIA_EST_DEATHS
LKA,2012,0.0,MALARIA_EST_DEATHS
MMR,2012,3412.0,MALARIA_EST_DEATHS
NPL,2012,10.0,MALARIA_EST_DEATHS
PRK,2012,0.0,MALARIA_EST_DEATHS
THA,2012,37.0,MALARIA_EST_DEATHS
TLS,2012,10.0,MALARIA_EST_DEATHS
CHN,2012,0.0,MALARIA_EST_DEATHS
KHM,2012,383.0,MALARIA_EST_DEATHS
KOR,2012,0.0,MALARIA_EST_DEATHS
LAO,2012,174.0,MALARIA_EST_DEATHS
MYS,2012,12.0,MALARIA_EST_DEATHS
PHL,2012,35.0,MALARIA_EST_DEATHS
PNG,2012,2694.0,MALARIA_EST_DEATHS
SLB,2012,89.0,MALARIA_EST_DEATHS
VNM,2012,41.0,MALARIA_EST_DEATHS
VUT,2012,0.0,MALARIA_EST_DEATHS
AGO,2013,11586.0,MALARIA_EST_DEATHS
BDI,2013,4535.0,MALARIA_EST_DEATHS
BEN,2013,9774.0,MALARIA_EST_DEATHS
BFA,2013,25694.0,MALARIA_EST_DEATHS
BWA,2013,1.0,MALARIA_EST_DEATHS
CAF,2013,6361.0,MALARIA_EST_DEATHS
CMR,2013,12467.0,MALARIA_EST_DEATHS
COD,2013,59293.0,MALARIA_EST_DEATHS
COG,2013,2015.0,MALARIA_EST_DEATHS
COM,2013,135.0,MALARIA_EST_DEATHS
CPV,2013,0.0,MALARIA_EST_DEATHS
DZA,2013,0.0,MALARIA_EST_DEATHS
ERI,2013,88.0,MALARIA_EST_DEATHS
ETH,2013,21978.0,MALARIA_EST_DEATHS
GAB,2013,360.0,MALARIA_EST_DEATHS
GHA,2013,15540.0,MALARIA_EST_DEATHS
GIN,2013,12504.0,MALARIA_EST_DEATHS
GMB,2013,493.0,MALARIA_EST_DEATHS
GNB,2013,783.0,MALARIA_EST_DEATHS
GNQ,2013,735.0,MALARIA_EST_DEATHS
KEN,2013,10439.0,MALARIA_EST_DEATHS
LBR,2013,2737.0,MALARIA_EST_DEATHS
MDG,2013,3701.0,MALARIA_EST_DEATHS
MLI,2013,24431.0,MALARIA_EST_DEATHS
MOZ,2013,25213.0,MALARIA_EST_DEATHS
MRT,2013,1358.0,MALARIA_EST_DEATHS
MWI,2013,7853.0,MALARIA_EST_DEATHS
NAM,2013,20.0,MALARIA_EST_DEATHS
NER,2013,24706.0,MALARIA_EST_DEATHS
NGA,2013,168902.0,MALARIA_EST_DEATHS
RWA,2013,2762.0,MALARIA_EST_DEATHS
SEN,2013,3834.0,MALARIA_EST_DEATHS
SLE,2013,12628.0,MALARIA_EST_DEATHS
SSD,2013,5736.0,MALARIA_EST_DEATHS
STP,2013,11.0,MALARIA_EST_DEATHS
SWZ,2013,1.0,MALARIA_EST_DEATHS
TCD,2013,11158.0,MALARIA_EST_DEATHS
TGO,2013,5042.0,MALARIA_EST_DEATHS
TZA,2013,21522.0,MALARIA_EST_DEATHS
UGA,2013,16421.0,MALARIA_EST_DEATHS
ZAF,2013,105.0,MALARIA_EST_DEATHS
ZMB,2013,7827.0,MALARIA_EST_DEATHS
ZWE,2013,2205.0,MALARIA_EST_DEATHS
ARG,2013,0.0,MALARIA_EST_DEATHS
BLZ,2013,0.0,MALARIA_EST_DEATHS
BOL,2013,6.0,MALARIA_EST_DEATHS
BRA,2013,40.0,MALARIA_EST_DEATHS
COL,2013,10.0,MALARIA_EST_DEATHS
CRI,2013,0.0,MALARIA_EST_DEATHS
DOM,2013,5.0,MALARIA_EST_DEATHS
ECU,2013,0.0,MALARIA_EST_DEATHS
GTM,2013,2.0,MALARIA_EST_DEATHS
GUY,2013,90.0,MALARIA_EST_DEATHS
HND,2013,5.0,MALARIA_EST_DEATHS
HTI,2013,160.0,MALARIA_EST_DEATHS
MEX,2013,0.0,MALARIA_EST_DEATHS
NIC,2013,0.0,MALARIA_EST_DEATHS
PAN,2013,0.0,MALARIA_EST_DEATHS
PER,2013,45.0,MALARIA_EST_DEATHS
PRY,2013,0.0,MALARIA_EST_DEATHS
SLV,2013,0.0,MALARIA_EST_DEATHS
SUR,2013,1.0,MALARIA_EST_DEATHS
VEN,2013,105.0,MALARIA_EST_DEATHS
MAR,2013,0.0,MALARIA_EST_DEATHS
AFG,2013,129.0,MALARIA_EST_DEATHS
ARE,2013,0.0,MALARIA_EST_DEATHS
DJI,2013,4.0,MALARIA_EST_DEATHS
EGY,2013,0.0,MALARIA_EST_DEATHS
IRN,2013,0.0,MALARIA_EST_DEATHS
IRQ,2013,0.0,MALARIA_EST_DEATHS
OMN,2013,0.0,MALARIA_EST_DEATHS
PAK,2013,1197.0,MALARIA_EST_DEATHS
SAU,2013,0.0,MALARIA_EST_DEATHS
SDN,2013,3174.0,MALARIA_EST_DEATHS
SOM,2013,1396.0,MALARIA_EST_DEATHS
SYR,2013,0.0,MALARIA_EST_DEATHS
YEM,2013,1786.0,MALARIA_EST_DEATHS
ARM,2013,0.0,MALARIA_EST_DEATHS
AZE,2013,0.0,MALARIA_EST_DEATHS
GEO,2013,0.0,MALARIA_EST_DEATHS
KAZ,2013,0.0,MALARIA_EST_DEATHS
KGZ,2013,0.0,MALARIA_EST_DEATHS
TJK,2013,0.0,MALARIA_EST_DEATHS
TKM,2013,0.0,MALARIA_EST_DEATHS
TUR,2013,0.0,MALARIA_EST_DEATHS
UZB,2013,0.0,MALARIA_EST_DEATHS
BGD,2013,77.0,MALARIA_EST_DEATHS
BTN,2013,0.0,MALARIA_EST_DEATHS
IDN,2013,2656.0,MALARIA_EST_DEATHS
IND,2013,16741.0,MALARIA_EST_DEATHS
LKA,2013,0.0,MALARIA_EST_DEATHS
MMR,2013,1169.0,MALARIA_EST_DEATHS
NPL,2013,6.0,MALARIA_EST_DEATHS
PRK,2013,0.0,MALARIA_EST_DEATHS
THA,2013,47.0,MALARIA_EST_DEATHS
TLS,2013,2.0,MALARIA_EST_DEATHS
CHN,2013,0.0,MALARIA_EST_DEATHS
KHM,2013,231.0,MALARIA_EST_DEATHS
KOR,2013,0.0,MALARIA_EST_DEATHS
LAO,2013,125.0,MALARIA_EST_DEATHS
MYS,2013,10.0,MALARIA_EST_DEATHS
PHL,2013,36.0,MALARIA_EST_DEATHS
PNG,2013,3452.0,MALARIA_EST_DEATHS
SLB,2013,83.0,MALARIA_EST_DEATHS
VNM,2013,34.0,MALARIA_EST_DEATHS
VUT,2013,0.0,MALARIA_EST_DEATHS
AGO,2014,12036.0,MALARIA_EST_DEATHS
BDI,2014,4630.0,MALARIA_EST_DEATHS
BEN,2014,10285.0,MALARIA_EST_DEATHS
BFA,2014,22278.0,MALARIA_EST_DEATHS
BWA,2014,5.0,MALARIA_EST_DEATHS
CAF,2014,5995.0,MALARIA_EST_DEATHS
CMR,2014,12725.0,MALARIA_EST_DEATHS
COD,2014,56829.0,MALARIA_EST_DEATHS
COG,2014,2047.0,MALARIA_EST_DEATHS
COM,2014,5.0,MALARIA_EST_DEATHS
CPV,2014,1.0,MALARIA_EST_DEATHS
DZA,2014,0.0,MALARIA_EST_DEATHS
ERI,2014,227.0,MALARIA_EST_DEATHS
ETH,2014,17624.0,MALARIA_EST_DEATHS
GAB,2014,386.0,MALARIA_EST_DEATHS
GHA,2014,14109.0,MALARIA_EST_DEATHS
GIN,2014,11566.0,MALARIA_EST_DEATHS
GMB,2014,504.0,MALARIA_EST_DEATHS
GNB,2014,772.0,MALARIA_EST_DEATHS
GNQ,2014,770.0,MALARIA_EST_DEATHS
KEN,2014,10634.0,MALARIA_EST_DEATHS
LBR,2014,3187.0,MALARIA_EST_DEATHS
MDG,2014,2665.0,MALARIA_EST_DEATHS
MLI,2014,21909.0,MALARIA_EST_DEATHS
MOZ,2014,24815.0,MALARIA_EST_DEATHS
MRT,2014,1433.0,MALARIA_EST_DEATHS
MWI,2014,7221.0,MALARIA_EST_DEATHS
NAM,2014,65.0,MALARIA_EST_DEATHS
NER,2014,23360.0,MALARIA_EST_DEATHS
NGA,2014,165149.0,MALARIA_EST_DEATHS
RWA,2014,2761.0,MALARIA_EST_DEATHS
SEN,2014,3961.0,MALARIA_EST_DEATHS
SLE,2014,11151.0,MALARIA_EST_DEATHS
SSD,2014,6062.0,MALARIA_EST_DEATHS
STP,2014,0.0,MALARIA_EST_DEATHS
SWZ,2014,0.0,MALARIA_EST_DEATHS
TCD,2014,11126.0,MALARIA_EST_DEATHS
TGO,2014,5210.0,MALARIA_EST_DEATHS
TZA,2014,22012.0,MALARIA_EST_DEATHS
UGA,2014,15581.0,MALARIA_EST_DEATHS
ZAF,2014,174.0,MALARIA_EST_DEATHS
ZMB,2014,8222.0,MALARIA_EST_DEATHS
ZWE,2014,2790.0,MALARIA_EST_DEATHS
ARG,2014,0.0,MALARIA_EST_DEATHS
BLZ,2014,0.0,MALARIA_EST_DEATHS
BOL,2014,4.0,MALARIA_EST_DEATHS
BRA,2014,36.0,MALARIA_EST_DEATHS
COL,2014,17.0,MALARIA_EST_DEATHS
CRI,2014,0.0,MALARIA_EST_DEATHS
DOM,2014,4.0,MALARIA_EST_DEATHS
ECU,2014,0.0,MALARIA_EST_DEATHS
GTM,2014,2.0,MALARIA_EST_DEATHS
GUY,2014,27.0,MALARIA_EST_DEATHS
HND,2014,3.0,MALARIA_EST_DEATHS
HTI,2014,84.0,MALARIA_EST_DEATHS
MEX,2014,0.0,MALARIA_EST_DEATHS
NIC,2014,0.0,MALARIA_EST_DEATHS
PAN,2014,0.0,MALARIA_EST_DEATHS
PER,2014,60.0,MALARIA_EST_DEATHS
PRY,2014,0.0,MALARIA_EST_DEATHS
SLV,2014,0.0,MALARIA_EST_DEATHS
SUR,2014,1.0,MALARIA_EST_DEATHS
VEN,2014,110.0,MALARIA_EST_DEATHS
MAR,2014,0.0,MALARIA_EST_DEATHS
AFG,2014,152.0,MALARIA_EST_DEATHS
ARE,2014,0.0,MALARIA_EST_DEATHS
DJI,2014,24.0,MALARIA_EST_DEATHS
EGY,2014,0.0,MALARIA_EST_DEATHS
IRN,2014,0.0,MALARIA_EST_DEATHS
IRQ,2014,0.0,MALARIA_EST_DEATHS
OMN,2014,0.0,MALARIA_EST_DEATHS
PAK,2014,981.0,MALARIA_EST_DEATHS
SAU,2014,0.0,MALARIA_EST_DEATHS
SDN,2014,3589.0,MALARIA_EST_DEATHS
SOM,2014,1639.0,MALARIA_EST_DEATHS
SYR,2014,0.0,MALARIA_EST_DEATHS
YEM,2014,1498.0,MALARIA_EST_DEATHS
ARM,2014,0.0,MALARIA_EST_DEATHS
AZE,2014,0.0,MALARIA_EST_DEATHS
GEO,2014,0.0,MALARIA_EST_DEATHS
KAZ,2014,0.0,MALARIA_EST_DEATHS
KGZ,2014,0.0,MALARIA_EST_DEATHS
TJK,2014,0.0,MALARIA_EST_DEATHS
TKM,2014,0.0,MALARIA_EST_DEATHS
TUR,2014,0.0,MALARIA_EST_DEATHS
UZB,2014,0.0,MALARIA_EST_DEATHS
BGD,2014,160.0,MALARIA_EST_DEATHS
BTN,2014,0.0,MALARIA_EST_DEATHS
IDN,2014,2058.0,MALARIA_EST_DEATHS
IND,2014,20103.0,MALARIA_EST_DEATHS
LKA,2014,0.0,MALARIA_EST_DEATHS
MMR,2014,729.0,MALARIA_EST_DEATHS
NPL,2014,3.0,MALARIA_EST_DEATHS
PRK,2014,0.0,MALARIA_EST_DEATHS
THA,2014,38.0,MALARIA_EST_DEATHS
TLS,2014,0.0,MALARIA_EST_DEATHS
CHN,2014,0.0,MALARIA_EST_DEATHS
KHM,2014,399.0,MALARIA_EST_DEATHS
KOR,2014,0.0,MALARIA_EST_DEATHS
LAO,2014,134.0,MALARIA_EST_DEATHS
MYS,2014,4.0,MALARIA_EST_DEATHS
PHL,2014,29.0,MALARIA_EST_DEATHS
PNG,2014,3134.0,MALARIA_EST_DEATHS
SLB,2014,48.0,MALARIA_EST_DEATHS
VNM,2014,29.0,MALARIA_EST_DEATHS
