date,Africa (median),Algeria,Angola,Botswana,Burkina Faso,Burundi,Cabo Verde,Cameroon,Central African Republic,Chad,Comoros,Congo Republic,Côte d'Ivoire,DR Congo,Djibouti,Egypt,Eswatini,Ethiopia,Gambia,Ghana,Guinea,Guinea-Bissau,Kenya,Lesotho,Liberia,Libya,Madagascar,Malawi,Mali,Mauritania,Morocco,Mozambique,Namibia,Niger,Nigeria,Rwanda,Sao Tome and Principe,Senegal,Sierra Leone,Somalia,South Sudan,Sudan,Tanzania,Togo,Tunisia,Uganda,Zambia,Zimbabwe
2023-01-14,21.13,11.08,9.9,9.34,49.23,31.65,16.51,30.36,31.32,40.46,20.39,31.7,14.32,44.04,14.68,10.12,25.16,18.36,21.13,19.64,51.51,29.07,15.78,38.04,28.86,18.09,26.96,12.27,53.83,30.16,12.35,20.41,9.31,65.15,24.95,21.08,15.35,18.71,46.69,77.8,53.77,18.95,8.35,28.4,10.63,32.83,5.26,22.4
2023-01-15,21.13,11.08,9.83,9.34,49.41,31.65,16.51,30.55,31.07,40.84,20.39,31.19,14.19,43.79,14.68,10.12,25.03,17.76,21.13,19.64,51.24,29.1,15.55,38.02,28.86,18.09,26.92,12.44,54.13,29.66,12.36,19.68,9.11,65.08,25.11,21.08,15.35,18.7,46.68,77.53,53.67,18.95,8.44,28.4,10.63,32.83,5.23,23.55
2023-01-16,21.13,11.07,10.0,9.34,49.58,31.65,16.51,30.76,31.16,41.1,20.39,31.75,14.14,43.98,14.68,10.12,24.69,18.34,21.13,19.64,50.75,29.1,16.21,37.96,28.86,18.09,26.98,12.43,53.82,29.66,12.39,19.86,9.35,64.93,25.06,21.08,15.35,18.7,46.84,77.36,53.68,18.95,8.32,28.4,10.63,32.83,5.65,22.53
2023-01-17,21.13,11.08,10.18,9.35,49.69,31.66,16.81,31.52,30.97,41.61,20.43,31.04,14.2,43.77,14.67,10.12,24.59,17.62,21.13,19.58,49.82,29.13,17.41,37.93,29.49,18.11,26.94,12.69,53.78,29.59,12.43,19.72,9.31,65.23,25.13,21.08,15.31,18.59,46.0,77.33,52.17,18.95,8.38,28.73,10.62,32.92,5.66,22.95
2023-01-18,21.13,11.08,10.45,9.35,49.79,31.66,16.81,31.96,30.96,41.77,20.43,30.79,14.02,43.92,14.69,10.12,24.79,17.89,21.13,19.58,49.53,29.11,16.68,37.91,29.49,18.11,26.86,12.87,53.71,29.31,12.43,20.01,9.24,65.41,25.26,21.08,15.31,18.59,46.0,77.19,52.17,18.95,8.29,28.73,10.62,32.92,5.82,23.69
2023-01-19,21.16,11.08,10.57,9.35,49.18,31.66,16.81,32.14,31.04,42.01,20.43,30.34,14.12,43.74,14.69,10.12,24.92,18.02,21.16,19.52,49.56,29.11,16.0,37.97,29.49,18.09,26.81,13.07,54.26,29.84,12.43,19.77,9.03,65.57,25.26,21.08,15.31,18.59,45.93,76.94,52.17,18.95,8.21,28.73,10.62,32.92,5.97,23.46
2023-01-20,21.17,11.08,10.42,9.35,49.84,31.66,16.81,32.34,31.38,42.21,20.43,30.43,14.11,44.0,14.69,10.12,24.91,18.02,21.17,19.52,49.56,29.1,15.92,37.94,29.49,18.44,27.19,12.95,54.53,30.05,12.43,19.34,9.16,65.78,25.32,21.08,15.31,18.59,45.68,76.95,52.17,18.97,8.18,28.72,10.62,32.92,5.87,23.33
2023-01-21,21.23,11.08,10.46,9.33,49.65,31.57,16.84,31.86,31.48,42.31,20.46,30.97,14.24,44.04,14.91,10.12,24.85,18.03,21.23,19.56,49.2,29.4,15.73,38.08,29.62,19.68,26.96,14.27,54.8,30.16,12.29,19.36,9.2,66.06,25.34,21.05,15.31,18.56,45.66,76.67,52.12,19.0,8.09,28.7,10.62,32.93,5.84,22.53
2023-01-22,21.23,11.08,10.71,9.33,49.65,31.57,16.84,32.27,31.47,42.37,20.46,31.07,14.27,43.83,14.91,10.12,25.15,18.05,21.23,19.56,49.92,29.4,15.3,38.46,29.62,19.73,26.82,15.0,55.49,30.6,12.29,18.91,8.99,66.45,25.37,21.04,15.31,18.56,45.05,76.67,51.97,19.0,8.12,28.7,10.64,32.93,5.96,21.96
2023-01-23,21.23,11.08,11.0,9.33,49.97,31.57,16.85,32.51,31.66,42.43,20.46,30.71,14.22,43.48,14.91,10.11,25.26,17.88,21.23,19.56,49.56,29.36,15.58,38.65,29.62,20.1,26.84,15.59,56.07,30.54,12.29,18.54,9.04,66.62,25.37,21.05,15.31,18.56,44.78,76.65,51.97,19.0,8.14,28.7,10.64,32.93,6.04,21.6
2023-01-24,21.23,11.07,10.95,9.34,50.07,31.77,16.94,33.0,31.39,42.43,20.46,30.86,14.25,43.08,14.78,10.11,25.19,17.05,21.23,19.57,49.16,29.3,15.54,38.2,29.68,20.27,26.78,16.67,56.65,29.92,12.29,18.23,8.99,66.21,25.41,21.09,15.31,18.58,45.14,76.64,52.12,19.0,8.06,28.8,11.19,33.03,6.05,22.17
2023-01-25,21.23,11.01,10.96,9.34,50.07,31.77,16.94,33.8,31.53,42.38,20.46,30.38,14.18,42.97,14.78,10.11,25.2,17.88,21.23,19.57,48.76,29.3,15.47,37.34,29.68,20.27,26.83,18.17,56.86,29.07,12.31,18.32,9.11,66.42,25.51,21.09,15.31,18.58,45.63,76.74,52.12,19.0,8.09,28.8,11.38,33.03,6.28,22.03
2023-01-26,21.55,11.01,10.89,9.34,49.84,31.77,16.94,33.16,30.81,42.52,20.46,29.99,13.92,42.98,14.78,10.12,25.2,17.8,21.23,19.55,48.93,29.3,15.68,37.33,29.69,20.27,26.78,18.15,56.77,28.7,13.19,18.06,9.31,66.53,25.56,21.09,15.31,18.6,45.86,76.73,52.12,19.0,7.98,28.8,11.4,33.03,6.46,21.87
2023-01-27,21.805,11.02,11.3,9.34,51.08,31.77,16.94,32.62,31.01,42.61,20.46,30.32,14.05,42.56,15.0,10.12,26.69,17.54,21.23,20.64,49.4,29.32,15.49,37.33,29.69,20.27,26.89,19.47,56.47,28.6,13.19,17.39,9.3,66.77,25.58,21.09,15.31,18.61,46.07,76.83,52.22,19.01,7.83,28.8,11.41,33.03,6.99,22.7
2023-01-28,21.805,11.01,10.99,9.34,50.6,31.77,16.94,34.08,30.93,42.96,20.46,30.12,13.96,42.43,15.0,10.12,26.66,17.08,21.23,20.64,48.93,29.32,15.4,37.23,29.69,20.27,26.8,19.85,56.88,28.09,13.31,17.16,8.98,66.59,25.63,21.09,15.31,18.61,46.69,76.91,52.21,19.01,7.83,28.8,11.41,33.03,7.35,22.84
2023-01-29,21.84,11.01,10.93,9.34,50.35,31.77,16.94,34.57,31.1,43.21,20.46,30.47,14.1,42.37,14.78,10.12,26.65,16.28,21.21,20.61,49.1,29.32,14.72,37.23,29.69,20.27,26.72,21.3,56.78,27.62,13.35,17.08,9.02,66.25,25.56,21.08,15.31,18.62,47.48,77.53,52.3,19.0,7.77,28.8,11.49,33.03,7.31,23.25
2023-01-30,22.21,11.0,10.88,9.34,49.84,31.77,16.9,35.13,31.15,43.4,20.46,30.83,14.07,42.19,14.78,10.12,26.7,16.72,21.05,20.08,48.59,29.32,15.46,37.24,29.69,20.33,26.79,22.08,57.52,27.73,13.35,16.84,8.84,66.71,25.62,21.08,15.23,18.61,48.66,77.57,52.33,18.97,7.81,28.8,11.5,33.03,7.67,23.16
2023-01-31,22.534999999999997,11.0,10.78,9.34,50.29,31.77,16.92,36.34,31.08,43.53,20.46,30.53,14.1,41.99,14.78,10.12,26.93,16.55,21.04,20.63,47.84,29.32,15.37,37.33,29.68,20.4,26.74,22.58,58.0,27.65,13.38,16.43,8.91,66.81,25.6,21.08,15.23,18.61,48.61,77.48,52.33,19.08,7.73,28.8,11.5,33.03,7.74,23.24
2023-02-01,22.685000000000002,11.01,10.73,9.33,50.3,31.61,16.9,36.74,30.88,43.71,20.46,30.96,14.0,42.16,15.16,10.12,25.93,16.58,21.24,21.51,48.05,29.69,15.83,37.47,29.7,20.4,26.83,23.25,58.39,27.54,13.4,17.04,8.79,67.14,25.63,21.04,15.23,18.58,48.76,77.47,52.11,19.1,7.83,28.65,11.51,32.54,7.82,23.71
2023-02-02,23.14,11.01,10.65,9.33,49.74,31.61,16.9,35.65,31.05,43.86,20.46,30.95,13.74,42.21,15.16,10.12,25.93,16.58,21.29,21.51,48.28,29.74,15.87,37.47,29.7,20.4,26.81,23.94,58.59,28.77,13.4,17.59,8.9,67.16,25.76,21.03,15.23,18.58,49.02,77.54,52.11,19.25,7.84,28.65,11.52,32.54,8.11,24.14
2023-02-03,22.33,11.01,10.51,9.33,49.74,31.61,16.9,35.54,31.4,43.98,20.46,30.15,13.84,41.87,15.02,10.12,25.94,15.56,21.32,21.17,48.58,29.73,16.04,37.48,29.78,20.39,26.92,24.29,58.28,28.74,13.4,17.6,8.98,66.97,25.81,21.03,15.23,18.58,49.08,77.8,52.06,19.27,7.81,28.65,11.52,32.54,8.33,24.07
2023-02-04,22.33,11.01,10.5,9.33,49.64,31.6,16.9,35.92,31.56,44.12,20.46,30.13,13.95,41.62,15.02,10.12,25.94,15.6,21.32,21.17,48.81,29.73,16.5,37.59,30.35,20.39,26.9,24.49,58.19,28.78,13.4,17.3,9.09,67.22,25.9,21.03,15.23,18.58,48.98,77.85,52.1,19.27,7.9,28.65,11.52,32.54,8.42,23.88
2023-02-05,22.33,11.01,10.66,9.33,49.74,31.61,16.9,36.0,31.7,44.49,20.46,31.02,14.06,41.58,15.16,10.12,25.94,15.07,21.32,21.44,49.03,29.74,15.99,37.68,30.35,20.4,26.93,25.38,58.57,28.54,13.4,16.94,9.15,67.78,25.96,21.01,15.23,18.58,48.69,77.77,52.13,19.27,8.04,28.65,11.52,32.54,8.76,24.37
2023-02-06,23.5,11.01,10.75,9.33,49.76,31.61,16.9,36.04,31.95,44.63,20.46,31.25,14.07,41.59,15.16,10.12,26.2,14.81,21.32,21.64,49.72,29.69,16.32,37.8,30.35,20.4,26.88,26.15,57.98,28.55,13.4,17.38,9.31,68.42,25.96,21.03,15.23,18.56,48.82,77.6,52.07,19.27,7.97,28.65,11.52,32.54,9.05,24.67
2023-02-07,23.384999999999998,11.02,10.86,9.33,50.28,31.61,16.9,36.26,32.76,44.64,20.46,31.28,14.15,41.6,15.16,10.12,26.17,14.94,21.33,21.49,49.14,29.68,16.73,37.8,30.35,20.29,26.87,26.89,58.67,28.19,13.4,17.61,8.96,68.3,26.03,21.03,15.23,18.52,49.13,77.86,52.08,19.18,8.04,28.65,11.53,32.54,9.34,24.44
2023-02-08,23.66,11.01,10.85,9.33,50.64,31.61,16.9,35.92,32.73,44.72,20.46,31.82,14.22,41.71,15.02,10.12,26.17,14.96,21.33,22.08,48.93,29.68,16.1,37.8,30.35,20.29,26.92,28.21,58.4,28.41,13.4,17.59,8.95,68.34,26.0,21.04,15.23,18.52,49.54,77.89,52.08,19.18,7.99,28.65,11.53,32.54,9.5,25.03
2023-02-09,23.835,11.01,10.91,9.33,50.46,31.61,16.9,36.47,32.48,44.9,20.46,31.51,14.22,41.69,15.02,10.12,26.17,15.61,21.33,22.22,48.71,29.68,15.54,37.8,30.34,20.29,27.06,29.68,58.75,28.03,13.4,16.96,9.03,68.43,26.19,21.04,15.23,18.52,49.74,77.95,52.08,19.18,7.95,28.65,11.53,32.54,9.4,25.38
2023-02-10,23.735,11.01,10.67,9.35,50.65,31.68,16.93,36.75,32.73,45.01,20.46,32.1,13.92,41.49,15.14,10.12,27.28,15.69,21.41,22.18,48.51,29.89,15.7,37.77,30.31,20.25,27.17,30.75,58.31,28.06,13.39,16.39,9.1,69.06,26.26,21.22,15.23,18.5,50.16,77.82,52.04,19.18,7.98,28.69,11.53,32.57,9.47,25.18
2023-02-11,24.4,11.02,10.58,9.4,51.13,31.66,17.0,36.04,32.57,45.1,20.48,31.96,13.85,41.52,14.7,10.25,26.77,15.64,21.42,22.18,48.48,29.98,16.12,37.84,30.37,20.28,27.29,31.55,58.41,28.07,13.39,16.29,9.1,70.04,26.33,21.09,15.23,18.52,50.31,77.76,52.13,19.18,8.02,28.39,11.53,32.53,9.83,26.18
2023-02-12,24.29,11.02,10.63,9.4,50.93,31.66,17.0,36.33,32.26,45.14,20.48,31.68,13.75,41.46,14.7,10.25,26.77,15.8,21.42,22.11,48.86,29.98,16.34,37.84,30.39,21.03,27.36,32.29,58.83,27.99,13.39,16.41,8.87,70.73,26.4,21.09,15.23,18.52,50.37,77.8,52.78,19.18,7.99,28.39,11.53,32.51,9.99,25.96
2023-02-13,24.235,11.02,10.85,9.4,50.88,31.66,17.0,36.22,32.17,45.33,20.48,31.88,13.66,41.35,14.51,10.25,26.77,16.0,21.42,21.72,48.68,30.02,17.01,37.84,30.37,21.03,27.14,33.33,58.8,27.77,13.39,15.4,8.88,70.85,26.35,21.09,15.23,18.52,50.79,77.74,52.78,19.17,7.97,28.39,11.53,32.51,9.93,25.86
2023-02-14,24.009999999999998,10.99,10.94,9.54,50.36,31.73,17.21,36.25,32.47,45.35,20.48,31.43,13.48,41.5,15.82,10.2,26.89,16.0,21.37,21.79,48.55,29.54,17.24,37.48,30.26,21.17,27.19,33.35,58.48,27.54,13.39,15.74,9.02,70.89,26.24,21.32,15.36,18.51,50.9,77.78,52.85,19.08,7.95,28.39,11.57,32.42,10.24,25.82
2023-02-15,24.355,10.99,11.2,9.54,50.64,31.73,16.73,36.48,32.17,45.36,20.48,31.21,13.04,41.43,15.93,10.2,26.89,15.2,21.37,22.35,48.46,29.46,16.9,37.48,30.29,21.17,27.22,34.33,58.49,27.65,13.39,15.88,9.1,71.07,26.36,21.32,15.47,18.63,50.85,77.84,52.96,19.07,8.12,28.39,11.57,32.42,9.83,26.81
2023-02-16,24.2,10.99,11.02,9.54,50.85,31.71,16.75,36.32,32.39,45.45,20.48,31.27,13.16,41.52,15.79,10.2,26.89,16.52,21.52,22.32,48.74,29.62,16.7,37.48,30.36,21.17,27.23,35.03,58.31,27.53,13.39,15.76,9.18,70.87,26.39,21.54,15.47,18.63,51.87,77.93,52.85,19.06,8.2,28.41,11.57,32.43,9.89,26.08
2023-02-17,24.235,10.99,10.89,9.56,50.69,31.71,16.75,36.29,32.24,45.37,20.48,31.32,13.11,41.53,15.83,10.2,26.89,16.02,21.68,22.26,48.73,29.59,17.24,37.49,30.39,21.17,27.19,35.55,59.09,27.33,13.39,15.99,9.04,70.7,26.21,21.56,15.47,18.63,53.01,77.85,51.74,19.06,8.24,28.41,11.57,32.43,9.91,26.33
2023-02-18,24.085,10.99,10.73,9.56,51.75,31.71,16.75,36.73,32.26,45.42,20.48,31.65,12.93,41.51,15.83,10.2,26.94,16.13,21.51,22.31,48.77,29.59,17.83,37.49,30.39,21.17,27.11,36.29,58.78,27.33,13.39,16.71,9.04,70.73,27.0,21.54,15.47,18.63,53.06,77.76,56.18,19.06,8.27,28.32,11.57,32.43,10.11,25.86
2023-02-19,24.52,10.99,10.72,9.56,51.89,31.71,16.75,36.62,31.64,45.46,20.48,32.16,12.9,41.5,15.79,10.2,26.94,16.33,21.52,22.89,48.82,29.62,17.59,37.48,30.4,21.17,27.12,37.09,58.54,27.63,13.39,16.91,9.08,70.66,27.28,21.53,15.47,18.63,53.88,77.66,56.14,19.06,8.16,28.32,11.57,32.43,10.33,26.15
2023-02-20,24.665,10.99,10.79,9.56,52.73,31.71,16.75,37.41,31.56,45.4,20.48,31.42,12.77,41.35,15.79,10.2,26.94,16.71,21.52,23.04,48.46,29.62,17.85,37.48,30.4,21.17,26.94,37.55,58.18,27.54,13.39,17.01,9.1,70.67,27.42,21.53,15.47,18.63,53.91,77.52,56.14,19.07,8.09,28.32,11.57,32.43,10.59,26.29
2023-02-21,25.935000000000002,9.4,10.8,10.12,52.74,39.21,15.96,37.56,34.97,45.44,21.81,31.72,12.67,41.06,16.33,9.94,33.11,16.68,25.96,26.64,48.52,36.01,17.86,44.36,37.63,18.44,27.14,37.5,58.16,27.85,11.13,16.84,8.98,71.15,28.47,24.06,15.78,20.01,54.35,77.54,58.62,20.61,8.07,31.09,9.85,32.72,10.52,26.15
2023-02-22,26.04,10.99,10.71,9.56,52.48,31.73,16.75,38.16,31.4,45.51,20.48,30.57,12.66,40.85,15.79,10.2,26.94,16.84,21.47,26.11,49.08,29.59,18.31,37.47,30.4,21.17,26.97,37.43,57.81,28.19,13.39,16.91,8.83,70.87,27.35,21.5,15.47,18.63,53.91,77.58,56.21,19.17,8.13,27.89,11.57,32.43,10.52,25.97
2023-02-23,26.32,10.99,10.81,9.56,52.49,31.73,16.75,38.37,31.95,45.47,20.48,30.18,12.65,41.04,15.79,10.2,26.82,17.0,21.47,26.15,48.88,29.62,17.73,37.31,30.4,21.17,26.96,37.43,58.23,27.89,13.23,16.47,8.78,70.78,27.61,21.49,15.47,18.63,54.01,77.57,56.17,19.17,8.14,28.16,11.57,32.43,10.42,26.49
2023-02-24,26.16,10.98,10.9,9.62,52.25,31.01,16.82,38.05,31.8,45.32,20.51,29.92,12.91,41.12,15.6,10.13,26.0,17.31,21.84,26.16,49.19,29.76,17.75,37.21,30.41,21.14,27.04,37.42,58.39,27.58,13.22,16.15,8.87,70.44,27.75,21.21,15.45,18.66,53.71,77.34,56.27,18.94,8.28,28.33,11.57,32.54,11.05,26.67
2023-02-25,26.285,10.98,10.98,9.62,52.25,31.01,16.82,37.36,31.95,45.19,20.51,29.72,12.89,40.95,15.66,10.13,26.0,17.59,21.79,26.13,48.82,29.76,18.03,37.21,30.42,21.13,26.92,37.39,58.04,27.35,13.22,15.64,8.72,70.47,27.69,21.21,15.45,18.66,54.11,77.25,56.33,18.94,8.28,28.33,11.57,32.54,11.27,26.44
2023-02-26,26.055,10.98,11.25,9.62,52.48,31.01,16.82,37.5,31.74,45.21,20.51,28.61,12.96,40.94,15.66,10.13,26.0,17.47,21.79,26.11,49.83,29.76,18.04,37.21,30.42,21.14,26.94,37.12,57.9,27.44,13.22,15.73,8.86,70.78,27.78,21.24,15.45,18.67,53.69,77.21,56.03,18.94,8.4,28.33,11.57,32.54,11.47,25.18
2023-02-27,26.18,10.98,11.22,9.62,53.3,31.0,16.82,35.61,31.91,45.2,20.51,28.23,12.91,40.73,15.62,10.13,26.0,17.75,21.78,26.16,50.03,29.74,18.04,37.1,30.42,21.14,27.02,37.08,57.5,27.69,13.22,15.21,8.77,70.76,27.79,21.28,15.45,18.68,53.76,77.02,56.03,18.95,8.42,28.33,11.57,32.54,11.47,26.2
2023-02-28,26.105,10.98,11.11,9.62,53.59,31.0,16.82,34.32,32.1,45.18,20.51,27.49,12.83,40.61,15.62,10.13,25.99,18.18,21.82,26.21,50.55,29.76,18.54,37.1,30.44,21.14,27.05,36.7,57.15,27.56,13.22,15.03,8.74,70.61,28.02,21.28,15.45,18.68,53.45,77.65,55.96,18.94,8.49,28.35,11.57,32.54,11.8,26.0
2023-03-01,26.11,10.98,10.54,9.62,54.01,31.01,16.82,34.63,31.57,45.22,20.51,26.75,12.72,40.78,16.14,10.12,25.71,17.87,21.77,25.92,50.2,29.67,18.76,37.44,30.48,21.14,27.24,36.77,57.62,27.59,13.22,15.4,8.87,70.63,27.79,21.2,15.45,18.68,52.82,77.82,55.52,18.94,8.55,27.84,11.57,32.41,11.99,26.11
2023-03-02,26.35,10.98,10.6,9.62,53.54,31.01,16.82,34.44,31.42,45.25,20.51,26.78,12.59,40.88,16.37,10.11,25.73,17.8,21.77,25.92,50.55,29.67,18.74,37.44,30.52,21.13,27.35,36.35,57.12,27.71,13.22,15.05,9.05,70.04,27.78,21.2,15.45,18.68,53.01,77.72,55.35,18.94,8.53,28.96,11.57,32.38,12.09,26.35
2023-03-03,25.92,10.98,10.28,9.62,53.88,31.01,16.82,34.22,31.63,45.3,20.51,26.25,12.56,41.06,15.93,10.1,25.72,18.45,21.77,25.92,51.32,29.59,18.67,37.44,30.54,21.13,27.32,36.37,57.09,27.75,13.22,14.9,9.06,70.26,27.8,21.23,15.45,18.68,53.12,77.66,56.52,18.95,8.58,29.31,11.57,32.38,12.43,25.54
2023-03-04,25.94,10.99,9.98,9.69,54.49,31.0,16.84,34.5,31.47,45.37,20.48,26.65,12.37,40.88,15.72,10.11,24.43,18.55,21.53,25.93,51.53,29.01,18.51,37.08,30.52,21.14,27.45,36.25,57.07,27.06,13.2,14.99,9.02,69.78,27.79,21.39,15.45,18.61,52.98,77.59,56.48,18.83,8.62,28.46,11.57,32.38,12.63,25.94
2023-03-05,27.009999999999998,10.99,9.96,9.69,54.94,30.98,16.84,34.26,31.33,45.28,20.48,26.56,12.3,41.05,15.78,10.11,24.54,19.18,21.51,24.26,51.72,28.9,18.89,37.08,30.52,24.41,27.46,36.24,57.55,26.63,13.2,15.04,9.11,69.53,27.81,21.12,15.45,18.63,53.19,77.69,56.66,18.83,8.63,28.46,11.57,32.13,12.82,25.95
2023-03-06,27.22,10.99,10.17,9.69,55.17,30.98,16.84,33.62,31.26,45.28,20.48,26.76,12.2,41.09,15.78,10.11,24.54,19.56,21.51,24.26,51.12,28.9,18.66,37.08,30.52,24.41,27.43,36.31,57.27,26.61,13.2,15.88,9.07,69.55,27.78,21.12,15.45,18.63,53.34,77.64,56.66,18.78,8.54,28.46,11.57,32.13,12.92,25.41
2023-03-07,25.22,10.99,10.09,9.69,54.71,30.98,16.84,32.35,31.46,45.31,20.48,26.63,12.28,41.28,15.73,10.11,24.49,19.96,21.51,24.26,51.02,28.9,18.99,37.03,30.53,24.41,27.21,36.15,56.48,27.68,13.2,15.86,9.34,68.88,27.77,21.12,15.45,18.58,54.07,77.77,56.69,18.76,8.3,28.46,11.4,32.13,12.89,25.58
2023-03-08,25.22,10.99,10.19,9.69,55.01,30.99,16.84,32.41,30.92,45.2,20.48,26.4,12.16,41.45,15.73,10.11,24.39,20.5,21.51,24.26,51.37,28.9,19.37,37.01,30.53,24.41,27.06,35.91,56.67,27.47,13.2,16.35,9.25,69.0,27.75,21.12,15.45,18.58,53.58,77.85,56.66,18.76,8.4,28.36,11.39,32.13,13.21,25.34
2023-03-09,25.22,10.99,10.25,9.69,54.98,30.98,16.84,32.42,30.29,45.14,20.48,26.0,12.0,41.23,15.59,10.11,24.11,20.51,21.49,24.3,52.75,28.9,19.33,37.01,30.52,22.25,27.16,35.98,56.65,27.08,13.2,16.47,9.39,69.02,27.78,21.11,15.45,18.56,53.38,77.79,56.48,18.76,8.38,28.35,11.39,32.13,13.35,25.44
2023-03-10,24.205,10.99,10.5,9.69,55.18,30.98,16.84,33.5,21.36,45.14,20.48,18.74,12.15,41.26,15.6,10.11,24.11,20.37,21.49,24.3,52.54,28.9,20.37,37.01,30.52,22.25,27.14,34.93,56.84,26.96,13.2,16.7,9.6,68.73,21.77,21.11,15.45,18.56,52.47,77.66,56.48,18.76,8.41,28.35,11.39,32.11,13.39,24.79
2023-03-11,24.24,10.99,10.49,9.69,55.24,30.98,16.84,33.22,30.45,44.92,20.48,26.01,12.33,41.05,15.58,10.34,24.11,19.85,21.49,24.24,53.08,28.9,20.36,37.01,30.53,22.25,27.11,34.39,56.6,26.54,13.2,16.93,9.32,68.82,27.77,20.8,15.45,18.58,52.17,77.64,56.06,18.77,8.5,28.35,11.39,32.11,13.59,24.24
2023-03-12,24.89,10.99,10.52,9.69,55.03,30.97,16.84,33.26,30.44,44.98,20.48,25.75,12.22,41.39,15.59,10.34,24.11,19.83,21.49,24.18,52.42,28.9,19.74,37.01,30.53,22.25,27.21,34.33,56.59,26.57,13.2,17.59,9.27,68.79,27.75,20.8,15.45,18.62,52.07,77.58,55.74,18.84,8.57,28.07,11.39,32.11,13.94,24.89
2023-03-13,24.6,10.99,10.77,9.69,55.08,30.97,16.84,34.7,30.74,44.96,20.48,25.64,12.14,41.37,15.59,10.34,24.1,19.9,21.49,24.18,51.98,28.9,19.39,37.01,30.53,22.09,27.36,33.96,56.29,26.54,13.2,18.01,9.35,67.88,27.65,20.79,15.45,18.62,52.23,77.55,55.75,18.84,8.6,28.07,11.39,32.11,13.81,24.6
2023-03-14,24.52,10.99,10.68,9.77,55.24,30.98,16.85,34.3,30.8,44.95,20.58,25.33,12.49,41.37,15.26,10.33,24.11,19.88,21.5,24.28,51.58,28.9,19.85,37.19,30.68,22.11,27.41,33.51,56.45,26.21,13.2,17.86,9.39,67.79,27.65,20.86,15.45,18.63,52.03,77.72,56.35,18.81,8.63,28.25,11.39,32.13,13.92,24.52
2023-03-15,24.28,10.98,10.73,9.77,55.32,30.98,16.85,34.65,30.44,44.93,20.58,24.8,12.72,41.38,15.11,10.33,24.11,19.7,21.5,24.28,51.75,28.9,19.14,37.19,30.7,22.11,27.37,33.63,56.55,26.27,13.2,18.21,9.45,67.18,27.68,20.86,15.45,18.63,51.01,77.62,56.35,18.81,8.57,28.24,11.39,32.13,13.83,24.27
2023-03-16,24.53,10.98,10.9,9.77,55.47,30.98,16.9,35.31,30.71,45.02,20.58,24.53,12.89,41.63,15.11,10.33,24.19,20.68,21.58,24.29,51.52,28.9,19.18,37.19,30.96,22.11,27.36,34.26,56.91,26.03,13.2,18.29,9.33,67.02,27.76,20.86,15.45,18.63,50.97,77.85,56.35,18.81,8.57,28.25,11.39,32.13,13.78,24.68
2023-03-17,24.43,10.98,10.98,9.75,55.26,30.98,16.9,34.99,30.62,45.09,20.58,24.54,13.09,41.61,15.11,10.33,24.2,21.01,21.59,24.29,51.93,28.9,18.97,37.37,30.97,22.11,27.43,33.65,56.9,25.73,13.19,18.33,9.2,67.29,27.8,20.84,15.45,18.63,50.6,77.95,56.34,18.81,8.43,28.25,11.39,32.12,14.24,24.43
2023-03-18,24.64,10.98,11.08,9.75,55.17,30.98,16.93,34.89,30.56,45.19,20.58,24.75,13.03,41.19,15.11,10.33,24.2,20.15,21.59,24.29,52.41,28.9,19.04,37.38,30.99,22.11,27.4,33.67,56.91,25.27,13.2,18.0,9.31,67.28,27.79,20.84,15.45,18.63,50.09,78.06,56.34,18.81,8.54,28.24,11.39,32.12,14.71,24.64
2023-03-19,24.5,10.98,10.74,9.75,55.14,30.98,16.93,35.29,30.72,45.15,20.58,24.5,12.99,41.04,15.11,10.33,24.2,20.78,21.61,24.27,52.84,28.9,18.91,37.42,31.02,22.11,27.58,33.37,56.12,25.25,13.2,18.17,9.22,66.93,27.82,20.84,15.45,18.63,48.9,78.11,56.33,18.81,8.58,28.25,11.39,32.12,15.01,24.62
2023-03-20,25.07,10.95,10.74,9.75,54.83,30.98,16.93,34.58,31.16,45.2,20.58,25.34,12.89,41.08,15.11,10.33,24.22,21.11,21.61,24.34,53.03,28.9,18.84,37.48,31.02,22.11,27.64,33.44,56.01,25.36,13.19,18.01,9.58,66.59,27.81,20.84,15.45,18.63,48.76,78.31,56.33,18.81,8.47,28.25,11.39,32.13,15.14,25.07
2023-03-21,25.415,10.95,10.94,9.75,54.32,30.97,17.21,34.85,32.12,45.18,20.58,26.22,12.96,41.29,15.11,10.33,24.25,21.14,21.62,24.33,52.62,28.9,18.67,38.47,31.06,22.11,27.97,33.27,56.52,25.76,13.2,18.71,9.86,66.23,28.08,20.87,15.45,18.58,48.18,78.24,56.76,18.78,8.53,28.25,11.39,32.13,15.31,24.38
2023-03-22,25.295,10.95,11.0,9.75,53.89,30.98,17.21,35.43,32.1,45.05,20.58,25.98,12.84,41.01,15.11,10.33,24.25,20.74,21.63,24.33,53.3,28.9,19.33,38.8,31.06,22.11,28.24,32.95,56.99,25.9,13.2,18.7,10.25,66.43,27.99,20.87,15.49,18.55,48.51,78.42,56.76,18.78,8.54,28.28,11.39,32.13,15.11,24.61
